rank,tier,score,id,name,arc_main_count,sig_appearance,sig_cover,sig_arc_main,sig_saga_breadth,sig_bio_completeness,sig_bounty,sig_devil_fruit,sig_affiliation,sig_conqueror_haki
1005,D,0.1165,Mag,Mag,0,0.3820,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1006,D,0.1165,Olav,Olav,0,0.3820,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1007,D,0.1162,Candelle,Candelle,0,0.2007,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1008,D,0.1162,Diez_Barrels,Diez Barrels,0,0.2007,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1009,D,0.1162,House,House,0,0.2007,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1010,D,0.1162,Koda,Koda,0,0.2007,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1011,D,0.1162,Marine_Headquarters_Court,Marine Headquarters Court,0,0.2007,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1012,D,0.1162,Mezasuzowan_Pisuo,Mezasuzowan Pisuo,0,0.2007,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1013,D,0.1162,Piper,Piper,0,0.2007,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1014,D,0.1162,Sukare_Tainen,Sukare Tainen,0,0.2007,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1015,D,0.1159,Biblo,Biblo,0,0.2593,0.0000,0.0000,0.0909,0.1429,0.0000,1.0000,0.0000,0.0000
1016,D,0.1159,Ragnir,Ragnir,0,0.2593,0.0000,0.0000,0.0909,0.1429,0.0000,1.0000,0.0000,0.0000
1017,D,0.1153,Spoil,Spoil,0,0.2817,0.0000,0.0000,0.1818,0.4286,0.0000,0.0000,0.0000,0.0000
1018,D,0.1148,Yama,Yama,0,0.3180,0.0000,0.0000,0.0909,0.8571,0.0000,0.0000,0.0000,0.0000
1019,D,0.1145,Hasami,Hasami,0,0.3010,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1020,D,0.1145,Some,Some,0,0.3010,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1021,D,0.1144,Pansy,Pansy,0,0.1590,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.3000,0.0000
1022,D,0.1144,Poppy,Poppy,0,0.1590,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.3000,0.0000
1023,D,0.1144,Shioyaki,Shioyaki,0,0.1590,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.3000,0.0000
1024,D,0.1139,Ally,Ally,0,0.3713,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1025,D,0.1139,Bent,Bent,0,0.3713,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1026,D,0.1139,Karin,Karin,0,0.3713,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1027,D,0.1135,Corgi,Corgi,0,0.3471,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1028,D,0.1128,Charlos,Charlos,0,0.2330,0.0000,0.0000,0.2727,0.0000,0.0000,0.0000,0.0000,0.0000
1029,D,0.1128,Rosward,Rosward,0,0.2330,0.0000,0.0000,0.2727,0.0000,0.0000,0.0000,0.0000,0.0000
1030,D,0.1115,Vinsmoke_Sora,Vinsmoke Sora,0,0.1590,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.3000,0.0000
1031,D,0.1115,Époni,Époni,0,0.1590,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.3000,0.0000
1032,D,0.1111,Gama_Pyonnosuke,Gama Pyonnosuke,0,0.3010,0.1480,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1033,D,0.1110,Bjorn,Bjorn,0,0.3597,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1034,D,0.1110,Skaldi,Skaldi,0,0.3597,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1035,D,0.1101,Ucy,Ucy,0,0.3333,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1036,D,0.1100,Fake_Nami,Fake Nami,1,0.2593,0.0000,0.1966,0.0909,0.8571,0.0000,0.0000,0.0000,0.0000
1037,D,0.1100,Fake_Sogeking,Fake Sogeking,1,0.2593,0.0000,0.1966,0.0909,0.8571,0.0000,0.0000,0.0000,0.0000
1038,D,0.1096,Headband_Catfish_Village_Elder,Headband Catfish Village Elder,0,0.2817,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1039,D,0.1096,Hocha,Hocha,0,0.2817,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1040,D,0.1096,Lionbuta,Lionbuta,0,0.2817,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1041,D,0.1093,Bunbuku,Bunbuku,0,0.2330,0.0000,0.0000,0.0909,0.1429,0.0000,1.0000,0.0000,0.0000
1042,D,0.1087,Aruyutayan_V,Aruyutayan V,0,0.1590,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.3000,0.0000
1043,D,0.1087,Ban_Dedessinée,Ban Dedessinée,0,0.1590,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.3000,0.0000
1044,D,0.1087,Estrid,Estrid,0,0.1590,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.3000,0.0000
1045,D,0.1087,Hareji,Hareji,0,0.1590,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.3000,0.0000
1046,D,0.1087,Jean_Noueilles,Jean Noueilles,0,0.1590,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.3000,0.0000
1047,D,0.1087,Nefertari_D._Lili,Nefertari D. Lili,0,0.1590,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.3000,0.0000
1048,D,0.1078,Ronja,Ronja,0,0.3471,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1049,D,0.1069,Adele,Adele,0,0.2593,0.0000,0.0000,0.1818,0.2857,0.0000,0.0000,0.0000,0.0000
1050,D,0.1063,Fuza,Fuza,0,0.3180,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1051,D,0.1063,Scarlett,Scarlett,0,0.3180,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1052,D,0.1060,Miss_Catherina,Miss Catherina,0,0.2330,0.0000,0.0000,0.1818,0.5714,0.0000,0.0000,0.0000,0.0000
1053,D,0.1060,Poro,Poro,0,0.2330,0.0000,0.0000,0.1818,0.5714,0.0000,0.0000,0.0000,0.0000
1054,D,0.1058,Barrel,Barrel,0,0.1590,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1055,D,0.1058,Bekori,Bekori,0,0.1590,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1056,D,0.1058,Disc_J,Disc J,0,0.1590,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1057,D,0.1058,Dotaku,Dotaku,0,0.1590,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1058,D,0.1058,Emma,Emma,0,0.1590,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1059,D,0.1058,Hanji,Hanji,0,0.1590,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1060,D,0.1058,Lemoncheese,Lemoncheese,0,0.1590,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1061,D,0.1058,Matryo_Princesses,Matryo Princesses,0,0.1590,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1062,D,0.1058,Moai,Moai,0,0.1590,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1063,D,0.1058,Neggy,Neggy,0,0.1590,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1064,D,0.1058,Polo_Gram,Polo Gram,0,0.1590,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1065,D,0.1058,Shikon_Kettai,Shikon Kettai,0,0.1590,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1066,D,0.1058,Sukare_Karehosui,Sukare Karehosui,0,0.1590,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1067,D,0.1057,Den,Den,0,0.2817,0.0000,0.0000,0.0909,0.8571,0.0000,0.0000,0.0000,0.0000
1068,D,0.1049,Akumai,Akumai,0,0.3010,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1069,D,0.1049,Motobaro,Motobaro,0,0.3010,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1070,D,0.1042,Keith,Keith,0,0.2007,0.1480,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1071,D,0.1041,Choco_Police,Choco Police,0,0.2593,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1072,D,0.1032,Taroimo,Taroimo,0,0.2330,0.0000,0.0000,0.1818,0.4286,0.0000,0.0000,0.0000,0.0000
1073,D,0.1020,Seto,Seto,0,0.3010,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1074,D,0.1008,Negikuma_Maria,Negikuma Maria,0,0.2007,0.0000,0.0000,0.1818,0.7143,0.0000,0.0000,0.0000,0.0000
1075,D,0.1005,Tsugaru_Umi,Tsugaru Umi,0,0.3180,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1076,D,0.0997,Candre,Candre,0,0.1003,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.3000,0.0000
1077,D,0.0997,Hustle,Hustle,0,0.1003,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.3000,0.0000
1078,D,0.0997,Ideaman,Ideaman,0,0.1003,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.3000,0.0000
1079,D,0.0997,Kagikko,Kagikko,0,0.1003,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.3000,0.0000
1080,D,0.0997,Nugire_Yainu,Nugire Yainu,0,0.1003,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.3000,0.0000
1081,D,0.0997,Peppoko,Peppoko,0,0.1003,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.3000,0.0000
1082,D,0.0997,Splatter,Splatter,0,0.1003,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.3000,0.0000
1083,D,0.0997,Take,Take,0,0.1003,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.3000,0.0000
1084,D,0.0994,Gild_Tesoro,Gild Tesoro,0,0.1590,0.0000,0.0000,0.0909,0.5714,0.0000,1.0000,0.0000,0.0000
1085,D,0.0991,Ida,Ida,0,0.3010,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1086,D,0.0991,Kazenbo,Kazenbo,0,0.3010,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1087,D,0.0980,Island_Eater,Island Eater,0,0.2007,0.0000,0.0000,0.1818,0.5714,0.0000,0.0000,0.0000,0.0000
1088,D,0.0980,Ririka,Ririka,0,0.2007,0.0000,0.0000,0.1818,0.5714,0.0000,0.0000,0.0000,0.0000
1089,D,0.0975,Outlook_III,Outlook III,0,0.2330,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1090,D,0.0975,Uholisia,Uholisia,0,0.2330,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1091,D,0.0975,Urashima,Urashima,0,0.2330,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1092,D,0.0972,Drug_Peclo,Drug Peclo,0,0.2817,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1093,D,0.0972,Giberson,Giberson,0,0.2817,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1094,D,0.0972,Inuppe,Inuppe,0,0.2817,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1095,D,0.0968,Packy,Packy,0,0.1003,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.3000,0.0000
1096,D,0.0968,Thalassa_Lucas,Thalassa Lucas,0,0.1003,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.3000,0.0000
1097,D,0.0963,Azuki,Azuki,0,0.3010,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1098,D,0.0951,Dragon_Number_Thirteen,Dragon Number Thirteen,0,0.2007,0.0000,0.0000,0.1818,0.4286,0.0000,0.0000,0.0000,0.0000
1099,D,0.0943,Honner,Honner,0,0.2817,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1100,D,0.0940,Banshee,Banshee,0,0.1003,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.3000,0.0000
1101,D,0.0936,Hotori_and_Kotori,Hotori and Kotori,0,0.2330,0.0000,0.0000,0.0909,0.8571,0.0000,0.0000,0.0000,0.0000
1102,D,0.0916,Mousse,Mousse,0,0.2593,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1103,D,0.0915,Dragon_Number_Twenty-One,Dragon Number Twenty-One,0,0.2817,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1104,D,0.0915,Eris,Eris,0,0.2817,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1105,D,0.0915,Mummy,Mummy,0,0.2817,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1106,D,0.0915,Wany,Wany,0,0.2817,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1107,D,0.0911,Ahho_Desunen_IX,Ahho Desunen IX,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1108,D,0.0911,Ahho_Zurako,Ahho Zurako,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1109,D,0.0911,Barry,Barry,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1110,D,0.0911,Bellett,Bellett,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1111,D,0.0911,Bulldog,Bulldog,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1112,D,0.0911,Dogya,Dogya,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1113,D,0.0911,Donovan,Donovan,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1114,D,0.0911,Dr._Fishbonen,Dr. Fishbonen,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1115,D,0.0911,Finamore,Finamore,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1116,D,0.0911,Fishbonen,Fishbonen,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1117,D,0.0911,George_Mach,George Mach,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1118,D,0.0911,Gina,Gina,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1119,D,0.0911,Giro_Chintaro,Giro Chintaro,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1120,D,0.0911,Glove,Glove,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1121,D,0.0911,Grabar,Grabar,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1122,D,0.0911,Gurutaro,Gurutaro,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1123,D,0.0911,Hippie,Hippie,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1124,D,0.0911,Hiro_Gomon,Hiro Gomon,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1125,D,0.0911,Hop,Hop,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1126,D,0.0911,Kibagaeru,Kibagaeru,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1127,D,0.0911,Kimel,Kimel,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1128,D,0.0911,Kyuji,Kyuji,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1129,D,0.0911,Mizuta_Madaisuki,Mizuta Madaisuki,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1130,D,0.0911,Mizuta_Mawaritosuki,Mizuta Mawaritosuki,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1131,D,0.0911,Mountain_Ricky,Mountain Ricky,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1132,D,0.0911,Nefertari_Titi,Nefertari Titi,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1133,D,0.0911,Okome,Okome,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1134,D,0.0911,Ossamondo,Ossamondo,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1135,D,0.0911,Papas,Papas,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1136,D,0.0911,Quincy,Quincy,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1137,D,0.0911,Rakushitemo_Terusubehainaika,Rakushitemo Terusubehainaika,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1138,D,0.0911,Saber,Saber,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1139,D,0.0911,Sarai,Sarai,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1140,D,0.0911,Scimitarta,Scimitarta,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1141,D,0.0911,Sig,Sig,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1142,D,0.0911,Sonieh,Sonieh,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1143,D,0.0911,Tarara,Tarara,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1144,D,0.0911,Tensei,Tensei,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1145,D,0.0911,Tritoma,Tritoma,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1146,D,0.0911,Uzuki_Namida,Uzuki Namida,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1147,D,0.0911,Vincent,Vincent,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1148,D,0.0911,Wallace,Wallace,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1149,D,0.0911,Zangirimaru,Zangirimaru,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1150,D,0.0911,Zepo,Zepo,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.3000,0.0000
1151,D,0.0894,Chap,Chap,0,0.2007,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1152,D,0.0894,Furrari,Furrari,0,0.2007,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1153,D,0.0894,Googly-Eyed,Googly-Eyed,0,0.2007,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1154,D,0.0894,Iwatobi,Iwatobi,0,0.2007,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1155,D,0.0894,Marumieta,Marumieta,0,0.2007,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1156,D,0.0894,Moqueca,Moqueca,0,0.2007,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1157,D,0.0894,Nika,Nika,0,0.2007,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1158,D,0.0894,Ramen,Ramen,0,0.2007,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1159,D,0.0894,Sauce,Sauce,0,0.2007,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1160,D,0.0894,Seki,Seki,0,0.2007,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1161,D,0.0894,Tritobu,Tritobu,0,0.2007,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1162,D,0.0894,Wheel,Wheel,0,0.2007,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1163,D,0.0894,Yamenahare,Yamenahare,0,0.2007,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1164,D,0.0887,Banchi,Banchi,0,0.2593,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1165,D,0.0887,Fillonce,Fillonce,0,0.2593,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1166,D,0.0887,Lulis,Lulis,0,0.2593,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1167,D,0.0887,Mato,Mato,0,0.2593,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1168,D,0.0886,Octopus_Mash,Octopus Mash,0,0.2817,0.0000,0.0000,0.0909,0.0000,0.0000,0.0000,0.0000,0.0000
1169,D,0.0875,Chicken,Chicken,0,0.1590,0.0000,0.0000,0.1818,0.5714,0.0000,0.0000,0.0000,0.0000
1170,D,0.0875,Ipponume,Ipponume,0,0.1590,0.0000,0.0000,0.1818,0.5714,0.0000,0.0000,0.0000,0.0000
1171,D,0.0875,Sam,Sam,0,0.1590,0.0000,0.0000,0.1818,0.5714,0.0000,0.0000,0.0000,0.0000
1172,D,0.0875,Samurai_Batts,Samurai Batts,0,0.1590,0.0000,0.0000,0.1818,0.5714,0.0000,0.0000,0.0000,0.0000
1173,D,0.0859,Banzaburo,Banzaburo,0,0.2593,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1174,D,0.0859,Damask,Damask,0,0.2593,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1175,D,0.0859,Emil,Emil,0,0.2593,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1176,D,0.0859,Ginko,Ginko,0,0.2593,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1177,D,0.0859,Jorge,Jorge,0,0.2593,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1178,D,0.0859,Sea_Boar,Sea Boar,0,0.2593,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1179,D,0.0850,Jean_Ango,Jean Ango,0,0.2330,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1180,D,0.0850,Miss_Father's_Day,Miss Father's Day,0,0.2330,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1181,D,0.0850,Nyasha,Nyasha,0,0.2330,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1182,D,0.0850,Tsukimi,Tsukimi,0,0.2330,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1183,D,0.0850,Umit,Umit,0,0.2330,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1184,D,0.0847,Nanday,Nanday,0,0.1590,0.0000,0.0000,0.1818,0.4286,0.0000,0.0000,0.0000,0.0000
1185,D,0.0821,Clapp,Clapp,0,0.2330,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1186,D,0.0821,Coburn,Coburn,0,0.2330,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1187,D,0.0821,Kairen,Kairen,0,0.2330,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1188,D,0.0818,Tonjil,Tonjil,0,0.1590,0.0000,0.0000,0.1818,0.2857,0.0000,0.0000,0.0000,0.0000
1189,D,0.0818,Tonsfer,Tonsfer,0,0.1590,0.0000,0.0000,0.1818,0.2857,0.0000,0.0000,0.0000,0.0000
1190,D,0.0798,Hocker,Hocker,0,0.2007,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1191,D,0.0798,Mr._11,Mr. 11,0,0.2007,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1192,D,0.0798,Mr._Beans,Mr. Beans,0,0.2007,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1193,D,0.0793,Aremo_Ganmi,Aremo Ganmi,0,0.2330,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1194,D,0.0793,Chappe,Chappe,0,0.2330,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1195,D,0.0793,Chuji,Chuji,0,0.2330,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1196,D,0.0793,Donquixote_Homing,Donquixote Homing,0,0.2330,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1197,D,0.0793,Fen_Bock,Fen Bock,0,0.2330,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1198,D,0.0793,Gaburu,Gaburu,0,0.2330,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1199,D,0.0793,Ginnosuke,Ginnosuke,0,0.2330,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1200,D,0.0793,Gode,Gode,0,0.2330,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1201,D,0.0793,Hoisassa,Hoisassa,0,0.2330,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1202,D,0.0793,Iscat,Iscat,0,0.2330,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1203,D,0.0793,Milo,Milo,0,0.2330,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
